JobTitle,Company,Location,Summary,Salary,JobUrl
Business Analyst,EXL Solutions HK Limited,"Wan Chai, Hong Kong Island","Strong business analysis and data evaluation skills.
Address data discrepancy issues across open projects and communicate them to management.","$10,000 - $30,000 a month",https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DPcWhSiBvKZas3mLyvan9gKJJXt3fpJcfK3reGLFUP9ISx4YuN8ojnxIXpa1EgW76t2FPUf3gVe4AvKLTaidbE9Qd2o7XbaHWTSor3jjKkcd9WmwT23u_1_qQirE4HURdmDFY2GMWiR_hgwj1A-B1boe3E6B95QGYaCgaAQxrpYVPU6ls9iFYD1WSv43ko_lCc8XCfppOQ0IbveOa8KMkw3UhDAXw__fiR8r1ctl2aau5y4XhmMNczo-M8G9DRgvwYuZSnTHTaNNyWJAAc81qvU4xr3ID6AyT7L-KZc-E45v6yOgj9pX2Dn3APniG6jWM3aRA_2pB5-U19Nr40tzEzwhxuUL7BrIBrC-U2G-0uMTyYVssFcnCm44I3IcnPE7opfgrh-h6lg20bVYEfyXdg2DtE-t3w1dgOCJhc-7PCW85f5z960TGg9Z2CqicZBUX0pcdope_4aw==&p=0&fvj=1&vjs=3
Full Stack Developer - Ruby / Go,oneCHARGE Solutions Limited,Remote,"Analysis and create meaningful data visualization UI.
OneCHARGE is an electric vehicle charging solution provider in Hong Kong, we use new technologies to solve…","$22,000 a month",https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CpMZiPsMOHa-tlkCWQ8edeBiHQLdfvUwDvdpJecbrxj_-qRgonW26juPZZKLyNnyCjLmUKtLDz5FoqZJNMCjWozM-1WWhcSgRsWWuA_z5pyCZKxobC6cii71XErK2g8ZdXYFsx7pIh02WgIwHFznbEh1wMpSf4PS1azoIxP7k_0IRFoM7hefetxXUqAiQhKI-kFl1l7EdiC0zdpYA4pieUMDjHrFRwmPcD_OFw7ll2t0FuLtDG373ciicaJH4NKNOz8hMXUUKCZEEzvSf9CJAT5emzUFquTEK1V3oZHmIrE72EjT6LoeQSkaKgUFlGPQEFttzrCOa3fjuaL4ImH-uY7RUCaRckDo4LSKrJxSqjGUXr0jxsvSjovfcp0jPlSY5C9nwEUm4AthCd0MSDOX7YkzTEBftN0whjiqrK6ETbUIFk5DKTgzdEel9sA35vcfo6b54_fBmWsU74PGxNdk4p&p=1&fvj=1&vjs=3
Category Launcher - Education,HelloToby Technology (HK) Ltd.,"Sheung Wan, Hong Kong Island","You are strategic thinker and can articulate the most important questions to answer, and lead qualitative and quantitative analysis to understand user needs and…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A9GXA8oF-AjkbWlCZnmOCZikVjB2K-cv_Mp5vJ6Z7lNxHzEc-vn4hOOAylUCReEZzrPtzYJ_hQc92uWfLLcTv4cRLuqIPt4i0sqN6pvdnZAvY5MYVOIyOZTz3PfbtSQlC_J5srUvwgAs-Ycegd81u_oL_NgkBnNShKoWC2PxPrCBKCOmz4w_c3klCOGsC7UYEUduf8tKKR9m8EzWn-n82D84HDIaBpYbBdQJft72_MwIL8k2wKkzVJNQu-D__xPxBBM1d8-PsTWJ_B0PXjN_8aCCM8vxgwE8i_KQH_eeW5dJN_9dtIxNwTCO65IAvUS41R75gLvBg9dyT-kU1OLweVAvaGZEFBfTvf6PEXv0h72SasBkXWV_JuPUf3mkLJvSbqe--E21gYPHtvN0FnceNyGdW6lQTMJIBieP5C36O9Bu7r_z1N4EOiGYuF1Zl7O80J2NTDYm76Zg==&p=2&fvj=1&vjs=3
"Manager and Actuary, Economic Capital - HSBC Life",HSBC,"Kowloon City, Kowloon","Provide analysis of movement of key EC metric within risk appetite statement.
We harness the latest data and technology solutions to achieve meaningful outcomes…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B_wzAlHINKRWqrfZhPxwBVCeJFaEsIGIuuMumxueMRDedEyeEnU0qsnIPY1b75Zv2tLbbzXqC0kU04wDZWAYpax_UXxR_h8TQLwG8UdXDgLz_3I2du7ulfC10I63B9Ud_quu9E0NMvp-VQw8ELSA-bHaAhKG9P-RdOmb2SppD5IbIuen2jv5vdmya2jLATjzONOpVEVOB31zPlElnoDarEj1wV8FKCQ26Af6rcpznrdXmsWehg3bI7BUKY1fHH_z7VJcgFZra60PfU8xcrmm0g8nWAjYC3jI5m2z4ToaE8pJq9c-dqM2jwHTND5s_xwAqlB_mwmb-MjaBmWu1n-rP7EZxkfmSoUG6vgybkCNaLThRPB8Hmq-znRBeMzrdzgyYZB9TkDff5NLCVwW9Fgczrtvw0EONVF5mKbwDW5cfxWPEgFkDS0SY9HM2ileohglws8mVT6_ZJW3iQq2xoBFMTSrsdvgd7MJ9jL1i_vn4SWxIlXi7nKQ1GTbov2PTO4W39IhEb64F0d02m5is5C9ubgYHw6MhqjnWFcFHtrYPVI00zjAiVZCRQk4xR328G3XfyJjz6WzhSfXcBs-Ok56_qJaTYvnJnwWijkN-y_357tmxRAc8pdUWti-0MiAMu1ECwljf6-6XLmJ0WtlKIpTZK1MW12V6JMiDcf7MENNKaoG9nipDRFMQJeDES6wi98-s1w7e8Oa_zjo7oOakAvIwf5Gc_NlbBOB31sqCJPi2VgbMF72PQMG_Dzmm3YF6iJjpu3c_LQuW2aCoUdw1Y4oAPNuaCleivNLj6XG2sFGwWb3brRLlX8tjmoApHu2m0DaI-KSgBYwZNwoBNmYYsZi-4-A6gw0gFeXYJQHQ1zLmFEjML8n5INu25b6N9JI1aRyBJZq2cIMpOjipY4d0OeR6y&p=3&fvj=0&vjs=3
Frontend Engineer,Carbonbase (HK),"Pok Fu Lam, Hong Kong Island","We are building data analysis and blockchain-backed tools to allow users to calculate their carbon footprint, diagnosis emission pattern, offset by purchasing…",nan,https://hk.indeed.com/rc/clk?jk=37ddd532827d30ab&fccid=c381b183cb2d7fc9&vjs=3
Data Analyst (top tier virtual banking group),Walters People,Hong Kong,"Design data platform, create data model and conduct data analysis.
Build data warehouse, oversee data governance and provide data support when necessary.",nan,https://hk.indeed.com/rc/clk?jk=85a5dfd5bb752b00&fccid=867bf7143e8ea41c&vjs=3
Data Scientist - Big Data,Page Personnel,Hong Kong Island,"Prior working experience in data analysis, modeling, AI, or operational research of 2 years minimum.
Analyze big data for modelling purposes.",nan,https://hk.indeed.com/rc/clk?jk=e667be153eb5246a&fccid=e5ea1ff710ce39ca&vjs=3
Financial Analyst (Banking),Kelly Services Hong Kong Ltd,Hong Kong,"Strong understanding of data quality, data analysis and importance of reconciliation of different set of data.
Give back analysis to business line.",nan,https://hk.indeed.com/rc/clk?jk=e78ebce6398da5ce&fccid=0514d345da24944a&vjs=3
Operations Engineering Advisor,Celestica,Hong Kong,"Performs supplier assessments/risk analysis and makes recommendation regarding supplier selection.
Provides high quality, reliable performance data to suppliers…",nan,https://hk.indeed.com/rc/clk?jk=26d046e3d52c0777&fccid=e7e593a18b26fee3&vjs=3
Research Analyst (FSM),iFAST,Hong Kong,"Advanced knowledge in mutual fund and macro-economic analysis is preferred;
To contribute to senior member on materials and data preparation;",nan,https://hk.indeed.com/rc/clk?jk=516ffebcc125c20a&fccid=b1c97edcc00e8988&vjs=3
"2021 Actuarial Internship Programme, AIA Hong Kong and Macau",AIA,Hong Kong,"Compile and verify data, prepare reports and other documentation, and provide various levels of analysis and modeling work.",nan,https://hk.indeed.com/rc/clk?jk=1b7b7df5ca3bc493&fccid=004041685e219574&vjs=3
Health & Safety Officer,Modern Terminals Ltd,"Kwai Tsing District, New Territories","Conduct safety inspections, risk assessments, incident investigations, trainings and analysis.
Prepare reports and perform accident analysis and technical…",nan,https://hk.indeed.com/rc/clk?jk=dbc7b822db7ab2de&fccid=926639038feb55eb&vjs=3
eDiscovery Analyst (Digital Forensics),100x Group,Hong Kong,Assist in testing new applications and structuring of data sources to ensure compliance with eDiscovery requirements and rapid access to such data as required.,nan,https://hk.indeed.com/rc/clk?jk=dd13240b06cb359f&fccid=1c6963f4c20c0bae&vjs=3
Customer Service Executive,Easy Job Centre,"North Point, Hong Kong Island","Prepare incident reports, regular reports and analysis documents.
Take service order processing and data entry of order information in the system.",nan,https://hk.indeed.com/rc/clk?jk=ce177ba723b471fb&fccid=9569c3c2b5b79e0e&vjs=3
Business Administration Project Assistant,MedEXO Robotics (Hong Kong) Company Limited,"Hong Kong Science Park, New Territories","Integrate usability studies, research and market analysis.
We are an early stage wearable robotics company.
We are looking for a Business Administration Project…",$400 - $600 a day,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A03mMF7ulDCHV9lwlVMIyC8Fn4VUKG6w9AW6XXq8mYFd-LZ7vaZ78n9YIuUsodGTycuzB2Ee5hb5y_XBBfUgLkFYTkgt0I7GJ95FVo74Xzv8POE8VL8B6F5InWxXDNfGAd_3kYjJtf6EAYs_GB4bYEwtMlMBXhcpEYhf5bJNkuWSnPdRIZ8XHenmQO_Y9KLdVN_DvyXzwZxWdAwAIe9eggJ4pjPv9xpSQUMDDL-V2CPha2PQenTSlxBr70fHMb0WloWzEIqdF0cGbZTjipsqa2F7ELpEVju0VuVEMWMCdt8JB_f_yEGAZA_6gu6HpMAVbGVcambri8kuxztyKSUhAgZ0oEXTj-OZGaFTG-s1UzHY6yRqwCO65corKSplwRpxxVvRnhyLyER5CewJ7Kl-DsSjlGbvB_rqhlj3C1MSmNNn7xf9MUpZkHntBB5GdBe7ig5kppqrbEDg==&p=14&fvj=1&vjs=3
Operation Associate – Products,HelloToby Technology (HK) Ltd.,"Sheung Wan, Hong Kong Island","Analysis user data and provide insights for product and operation optimization;
Toby is Hong Kong's leading local services marketplace that helps user discover…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A9GXA8oF-AjkbWlCZnmOCZikVjB2K-cv_Mp5vJ6Z7lNxHzEc-vn4hOjkekO7gnp373SmjeJo1ilqtNNEWUGjy8ka5OFXqn8YvDu-1nMHoWnejMYvViWAda7RC9vwIbTmUppK9MBH-6HqLp2gCEqBgFtqpCDC799IoEnbpfKkQBTUGVazBpfGiquVESHlIJ90YRihBXqrVR-v0WgWICxNb7tPxgoIw5IEoNmiO4iJeEtRst7PjL2NSNSKou0BZ2wUGsqjo12mN8HY9ppf-jG6wyfXxZuSlz135EcQZKtOVnqhbxjcP7xFV2cSEVVMe-MNENaEQElx5yc0ZBJVyApNPhW559GG8aK07RkBUe5xHwNAXSbNNWNX6c-8ezYEUEu3s0jB5Sh8dmqPV0TJLLUXkzwhJv8VsU8mdO9NAHaeUZlpIlRHZgb-v7Z6i48gGvKF-S3P36mg69jA==&p=15&fvj=1&vjs=3
"Actuarial Manager, Financial Analytics - HSBC Life",HSBC,"Kowloon City, Kowloon","We harness the latest data and technology solutions to achieve meaningful outcomes for our clients.
Coordinate with Finance and Chief Actuary Office in…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B_wzAlHINKRWqrfZhPxwBVCeJFaEsIGIuuMumxueMRDedEyeEnU0qsbfoTxk5FzOQeukFqWhS3jip7aBKs9eEwQcQWieWg8ozh3yogqpZBu1QuynxcFGF-JuniO7WhqSpaURfgKM5M62woIvTEYkCnOGVzijLq1fVloOzX6o45y9YtWoO0DmFSGOpHidJNyPUv1i_qtbJPN6IWhdV0mQKVSh8xInKykEQAiTCxnEIQB3BpEcdrFHHXDVH0oa5KZCyKeqRFsO3wDI1iP6bw3U_jmCWvanb49wk1AJTdNV8-r_tTwR_aJqzwoRN4Qgb1SI3DrNms9cC8Cs-ivM7D7bbiUes9jW2kyQXmIT4jDqQlFxHKPpG8hj_by4dpb_jYFyi3oV2h-QNEAEljxka5CbXr1QGswKLlRsbLTFwqN42BXgS0BW9YJUpEoPDyQqnPNLvHA84t9E-nurYGGSrSPmMKnaKdp7HfIUQYoG6S_ut-AAXMbSxeS7_6VR9r4uqTFhXEI83WqW-lx58FMUWf6eSuZGWWHwAFpiuG4A1tU2NXuxHEUdbj4LLgM4MeU_4Ejcj6NVAqkwIbBH-Bp7BaxASetoIkqw5vZV9Jg2YiZ7hrHLaFontK3YGQtAcNWFhBhHu5raMzr83MOQrNB7u-WhQ9Lmv-N6bF4SqE3aYkrc7W_WhRLjvVatMmGwJifDWf9bAhibhXjA_9H_BcZLPZ5fCHR1sjdSHhZcGy0Q1xWkht9AMcpl4aV6qQGxQa3jbZ66DZDD2CyLjRl6LR2Fmkz9kRbJENS0kSGqAOgio320KLF1GJwU7HNttg21qdffZ9u-3-SAMs0cgbVI3rpZyBZWZyyKJtSlrju3uFXDTowMtxUNIpQwm9Z7g3Hy881sCnLaksR-kIEGg-A0TkAPrVwPmi&p=16&fvj=0&vjs=3
Project Manager - Contract,Protiviti,"Central and Western District, Hong Kong Island","Experience in marketing projects and conducting data analysis.
Protiviti are looking for skilled candidates for the following role:",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CjL_p_YojAjV80YmrtNOEa-36diKkMq8UMd180quyDDP1a4cdJOl9fhlG4sGMQLw7eVNDE5BnLAG0bpe8xCUm_GgyVeJZNu2KtiQE6MPcVZtUdgIIlhuvkaEwwZUOLXK_iBATWjrqut2L_wb3ud_6koMT2iUj0lQUcRM8HUUVpSQlfg6EydruiNBPAoHuVgGOnfRMSxpdMZ8pw2NvIPe3ugJRvpAzEU6i6U1mP51SAiuc79zeNTsGuc1ebBsZqXoQkYJ4uAl-_Ok0VFKlzGYlPTNwVMTf-mjkf2k01Rtg3KN7w1BhUZaC9s-GKtD_o-WBfnXvn-dxgK_94KPTiJrSVlVqDZEbCfdjg9Tqx65p19VPVl5if40mw7vcCm9ZxljN7-jyp2_EjOXMSkw9-AsfsjE86cxjJIu1S5pau-YCvuh55MAt44Veb2cSg_wnSR85D3LAuk3QeDGXC095QNf1Ncf8WCVMtPTQhTWqEl1LczLhcJrHvnyhqdJQ7yHRqYefzuUQRn-SUIX4uNI3GsGzQQrUDH5xWDQG3_E_ImTyo0tGzsxBNAe_vLs4b4X1WXK0rB8NhyzkujqtVjdEh3oskrXkSAS3DUpt8Bx7e8OG2S5YR2-a5p4Q34EKVIcj3oI588X5DZWHgL4wbeFkO4qztsXkReWD9eOvAAH_SAGCc8zhldzkyxMx2Vk4Lchk4Mc1uvfnXwiweIOsxfdG9zBVu&p=17&fvj=0&vjs=3
"Global Investment Research, Equity Research, Internet, Analyst, Hong Kong",Goldman Sachs,Hong Kong,"Strong ability to perform financial statement, business and valuation analysis.
Working on industry/sector-specific projects, analyzing market share, macro…",nan,https://hk.indeed.com/rc/clk?jk=b654d1c6339d6b77&fccid=16a97ed26c75bf2d&vjs=3
Application Support Engineer,Gemini Personnel,Hong Kong,"Generate ad hoc quantitative and qualitative analysis reports for users.
Minimum 5 year in supporting financial data applications and service.",nan,https://hk.indeed.com/rc/clk?jk=2e09f51d949dffcd&fccid=13f5f0f6c348b302&vjs=3
"Associate to Assistant Vice President, Management Accounting Asia",NATIXIS APAC,Hong Kong,"Collecting and analyze the data.
Position oneself as a real business partner providing value added analysis and innovative ideas.",nan,https://hk.indeed.com/rc/clk?jk=e5893c16902d987c&fccid=68928fde239d7c6b&vjs=3
Product Engineer,中國移動,Hong Kong,"Support gathering and analysis customer requirements.
Personal data provided by applicants will be treated strictly in accordance with our personal data policy…",nan,https://hk.indeed.com/rc/clk?jk=812c3fe37c553b0e&fccid=3e35b312a0bacf8b&vjs=3
Head of Corporate Taxation,Cathay Pacific,Hong Kong,Personal data provided by job applicants will be used strictly in accordance with our personal data policy and for recruitment purposes only.,nan,https://hk.indeed.com/rc/clk?jk=f950ec239dbe4ddb&fccid=db1582c344bff845&vjs=3
Senior Engineer / Engineer – Lightweight & Fiber Reinforced Concrete,Nano and Advanced Materials Institute Limited 納米及先...,New Territories,"The appointee will be responsible for project implementation, including experimental design, laboratory equipment operation, sample preparation, properties…",nan,https://hk.indeed.com/rc/clk?jk=a8020f9df27ac882&fccid=bf489ffb1f1266dd&vjs=3
Director Market Risk – Forward Risk Specialist,NATIXIS APAC,Hong Kong,"Perform detailed risk analysis and stress testing on trading portfolios.
Provide support to FO on various ad hoc requests and risk analysis.",nan,https://hk.indeed.com/rc/clk?jk=ec5ea035bacb2baa&fccid=68928fde239d7c6b&vjs=3
Buyer/ Senior Buyer (Personal Care),RecruitFirst Limited,"Sha Tin, New Territories","Conduct data analysis and product review to understand market dynamics and identify market opportunities.
Drive and implement business strategies to build the…","$22,000 - $28,000 a month",https://hk.indeed.com/company/RecruitFirst/jobs/Buyer-908e99fb6b68e8e8?fccid=2d6abcbca8e49976&vjs=3
TOP URGENT - Database Administrator ( Kowloon West / Government Projects),Elee Consulting Limited,Hong Kong,"He/she shall conduct the overall design and implementation of the database systems in the cloud environment for the System, including data analysis and…",nan,https://hk.indeed.com/rc/clk?jk=51f4308c8365c879&fccid=821f5dd622642df2&vjs=3
Product Support Engineer,Feedzai,Hong Kong,"Previous experience with data science (machine learning, modeling, algorithms).
This role involves analysis of complex problems from Feedzai's product and an in…",nan,https://hk.indeed.com/rc/clk?jk=d9af836d06dd1979&fccid=ad93a7e288dc7118&vjs=3
GSP Purchasing Operations Analyst,Levi Strauss & Co.,Hong Kong,"Develop and manage weekly/monthly reports and ad-hoc analysis to support decision making.
Support ship risks analysis and identify key issues, provide…",nan,https://hk.indeed.com/rc/clk?jk=8e4d9c1df9d86307&fccid=dc023faa36b88bf2&vjs=3
Senior People Officer – Early Career Resourcing,Arup,Hong Kong,"Prepare various reports and data analysis for management review.
Personal data collected would be used for recruitment purpose only.",nan,https://hk.indeed.com/rc/clk?jk=f1b028699c6c7c1d&fccid=38c0d5e4f2a99768&vjs=3
"VP, Data Scientist",SOCIETE GENERALE,Hong Kong,"The Offensive Data setup team focuses on the following data driven use cases:
Its mandate includes providing data expertise such as data science along with…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BBhZYZZ7bY_Q2-fWzXB8nQYCzWpr80zNz3fSsAHgtb9q-7wlKkIieoG85tHChHuoQbPl7EmTqqUi9z43Ng-GLraYwnjuGedPnkjoqczb_O7P5pQXKL806hksD9AUXx-I3TtDYuGAvkUFHF6O9iWiOuFmFA7kmuH-CiKbXYftp6WKbzyd5IfsBRp67HsgUhcgO71Zca9nxlIaJGp1hvZJVXje-MP5CgMf0VBRQaHsKeCE1Vi2BZXDz9IH0P2jSHLVLyBFpf_13gZDlPclr-9m7PQPmqytB00W_gckMmBjFbVjgxUkR08WnM6W5_CZwF_t9SwZFAaDSeaHnQqyiYMKrC6XjMtcn21daXq-GMAsvWgyS_fB2KNtTrDdzgD-GWMidi3p675_SEJ6ROMtR_OE-fqATLSc9E9Gub88_v6cV52TGJmWu0W8zJ8ftwQ4V2ZFqVVMaeNIpFu-xStPqYo2pjNlCI3-iW4GU8ia2556db5YNM9caUSM-OiPtsRhu0MLoY-gVaYHEf--lBakhAuSuzWzVyE5wGqXlrCMrYuP6vaThcJXfPvDmm07SATBqyG7Wb_wqwRsuGKVaaNvvwfWYuRMRNkdd2mVLfMUMk9_QrZ4TYSuuDMG6gvuC-iVOXTkFv8F9Efgyr2XmBIw6j2Q16g3InAzsnwHvR1HAuroofOvAYrrzgXCV6&p=12&fvj=0&vjs=3
